# Gene Family	11507229_rna_1-RPKs
UniRef90_U6RK97|g__Bacteroides.s__Bacteroides_massiliensis	80.6456534042
UniRef90_R9I9D4	80.6451612903
UniRef90_R9I9D4|g__Bacteroides.s__Bacteroides_uniformis	80.6451612903
UniRef90_R5MH19	80.5841266429
UniRef90_R5MH19|g__Bacteroides.s__Bacteroides_uniformis	52.2272809222
UniRef90_R5MH19|g__Bacteroides.s__Bacteroides_intestinalis	28.3568457206
UniRef90_R6A5H3	80.5690050092
UniRef90_R6A5H3|g__Collinsella.s__Collinsella_aerofaciens	80.5690050092
UniRef90_I9IGC4	80.5570484982
UniRef90_I9IGC4|g__Bacteroides.s__Bacteroides_intestinalis	48.9613099241
UniRef90_I9IGC4|g__Parabacteroides.s__Parabacteroides_merdae	11.1838871496
UniRef90_I9IGC4|g__Bacteroides.s__Bacteroides_uniformis	9.5036794986
UniRef90_I9IGC4|g__Bacteroides.s__Bacteroides_dorei	6.8539639438
UniRef90_I9IGC4|g__Bacteroides.s__Bacteroides_fragilis	4.0542079820
UniRef90_R7ENK2	80.4910944535
UniRef90_R7ENK2|g__Bacteroides.s__Bacteroides_uniformis	80.4910944535
UniRef90_E1WNU0	80.4561264853
UniRef90_E1WNU0|g__Bacteroides.s__Bacteroides_intestinalis	80.4561264853
UniRef90_F3AV49	80.4020100503
UniRef90_F3AV49|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	80.4020100503
UniRef90_G2T402	80.4020100503
UniRef90_G2T402|g__Roseburia.s__Roseburia_hominis	80.4020100503
UniRef90_C0FR24	80.3476132719
UniRef90_C0FR24|g__Roseburia.s__Roseburia_inulinivorans	80.3476132719
UniRef90_R7EIA4	80.3179150333
UniRef90_R7EIA4|g__Bacteroides.s__Bacteroides_uniformis	80.3179150333
UniRef90_D4LKM7	80.2752293578
UniRef90_D4LKM7|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	64.2201834862
UniRef90_D4LKM7|g__Blautia.s__Ruminococcus_obeum	16.0550458716
UniRef90_I8ZEV6	80.2633257621
UniRef90_I8ZEV6|g__Bacteroides.s__Bacteroides_uniformis	80.2633257621
UniRef90_R7EAJ2	80.2139037433
UniRef90_R7EAJ2|g__Bacteroides.s__Bacteroides_uniformis	80.2139037433
UniRef90_D4IJC0	80.2104342732
UniRef90_D4IJC0|g__Alistipes.s__Alistipes_shahii	28.4183496607
UniRef90_D4IJC0|g__Alistipes.s__Alistipes_putredinis	28.2302956668
UniRef90_D4IJC0|g__Alistipes.s__Alistipes_sp_HGB5	23.5617889457
UniRef90_D4V5X4	80.2066476025
UniRef90_D4V5X4|g__Bacteroides.s__Bacteroides_vulgatus	51.0869565217
UniRef90_D4V5X4|g__Bacteroides.s__Bacteroides_dorei	29.1196910808
UniRef90_A7AKJ7	80.2029926744
UniRef90_A7AKJ7|g__Parabacteroides.s__Parabacteroides_merdae	80.2029926744
UniRef90_R7NYB6	80.1980198020
UniRef90_R7NYB6|g__Bacteroides.s__Bacteroides_vulgatus	67.5769046838
UniRef90_R7NYB6|g__Bacteroides.s__Bacteroides_dorei	12.6211151182
UniRef90_R6HUW1	80.1762114537
UniRef90_R6HUW1|g__Bacteroides.s__Bacteroides_dorei	80.1762114537
UniRef90_R6VTP9	80.1652892562
UniRef90_R6VTP9|g__Alistipes.s__Alistipes_shahii	38.0165289256
UniRef90_R6VTP9|g__Alistipes.s__Alistipes_finegoldii	27.6906550399
UniRef90_R6VTP9|g__Alistipes.s__Alistipes_sp_HGB5	14.4581052906
UniRef90_R7EGN9	80.1393728223
UniRef90_R7EGN9|g__Bacteroides.s__Bacteroides_uniformis	80.1393728223
UniRef90_R7EFS6	80.0842992624
UniRef90_R7EFS6|g__Bacteroides.s__Bacteroides_uniformis	80.0842992624
UniRef90_A6L8T0	80.0631393513
UniRef90_A6L8T0|g__Parabacteroides.s__Parabacteroides_merdae	45.7774250656
UniRef90_A6L8T0|g__Parabacteroides.s__Parabacteroides_distasonis	34.2857142857
UniRef90_R6HM19	80.0233500668
UniRef90_R6HM19|g__Bacteroides.s__Bacteroides_vulgatus	62.4446250109
UniRef90_R6HM19|g__Bacteroides.s__Bacteroides_dorei	17.5787250559
UniRef90_A6L748	80.0026319504
UniRef90_A6L748|g__Bacteroides.s__Bacteroides_dorei	43.5288718614
UniRef90_A6L748|g__Bacteroides.s__Bacteroides_vulgatus	36.4737600890
UniRef90_B0G838	80.0000000000
UniRef90_B0G838|g__Dorea.s__Dorea_formicigenerans	80.0000000000
UniRef90_Q64SB9	79.9519732218
UniRef90_Q64SB9|g__Bacteroides.s__Bacteroides_xylanisolvens	30.1774512352
UniRef90_Q64SB9|g__Bacteroides.s__Bacteroides_ovatus	21.0501761965
UniRef90_Q64SB9|g__Bacteroides.s__Bacteroides_dorei	15.3037923949
UniRef90_Q64SB9|g__Bacteroides.s__Bacteroides_fragilis	12.3698148349
UniRef90_Q64SB9|g__Bacteroides.s__Bacteroides_uniformis	1.0507385602
UniRef90_R7EH09	79.9430204304
UniRef90_R7EH09|g__Bacteroides.s__Bacteroides_uniformis	79.9430204304
UniRef90_I3YR77	79.9347471452
UniRef90_I3YR77|g__Alistipes.s__Alistipes_sp_HGB5	51.3954408605
UniRef90_I3YR77|g__Alistipes.s__Alistipes_onderdonkii	17.9445350734
UniRef90_I3YR77|g__Alistipes.s__Alistipes_finegoldii	10.5947712113
UniRef90_C6SEI5	79.9299184387
UniRef90_C6SEI5|unclassified	79.9299184387
UniRef90_A6L6X9	79.8295742697
UniRef90_A6L6X9|g__Bacteroides.s__Bacteroides_vulgatus	58.6989509179
UniRef90_A6L6X9|g__Bacteroides.s__Bacteroides_dorei	21.1306233518
UniRef90_R6D6U6	79.7997680636
UniRef90_R6D6U6|g__Bacteroides.s__Bacteroides_xylanisolvens	40.3940582123
UniRef90_R6D6U6|g__Bacteroides.s__Bacteroides_ovatus	39.4057098513
UniRef90_R7NUD1	79.7932482636
UniRef90_R7NUD1|g__Bacteroides.s__Bacteroides_dorei	73.1707317073
UniRef90_R7NUD1|g__Bacteroides.s__Bacteroides_vulgatus	6.6225165563
UniRef90_R5W1D1	79.7124933068
UniRef90_R5W1D1|g__Alistipes.s__Alistipes_shahii	79.7124933068
UniRef90_R7ELL2	79.6667547702
UniRef90_R7ELL2|g__Bacteroides.s__Bacteroides_uniformis	79.6667547702
UniRef90_R7ED71	79.6418593063
UniRef90_R7ED71|g__Bacteroides.s__Bacteroides_uniformis	79.6418593063
UniRef90_R5MK17	79.6201607012
UniRef90_R5MK17|g__Bacteroides.s__Bacteroides_intestinalis	79.6201607012
UniRef90_R5DMA4	79.5863330581
UniRef90_R5DMA4|g__Parabacteroides.s__Parabacteroides_distasonis	79.5863330581
UniRef90_A6LEI3	79.5756499043
UniRef90_A6LEI3|g__Parabacteroides.s__Parabacteroides_distasonis	79.5756499043
UniRef90_R7EIV4	79.5755968170
UniRef90_R7EIV4|g__Bacteroides.s__Bacteroides_uniformis	79.5755968170
UniRef90_A6L1R9	79.5703646709
UniRef90_A6L1R9|g__Bacteroides.s__Bacteroides_dorei	33.7549041149
UniRef90_A6L1R9|g__Bacteroides.s__Bacteroides_vulgatus	23.4779338800
UniRef90_A6L1R9|g__Bacteroides.s__Bacteroides_massiliensis	22.3375266760
UniRef90_R7DM26	79.5684423466
UniRef90_R7DM26|g__Bacteroides.s__Bacteroides_intestinalis	79.5684423466
UniRef90_V8BMG2	79.4701986755
UniRef90_V8BMG2|g__Ruminococcus.s__Ruminococcus_lactaris	79.4701986755
UniRef90_A6KZ69	79.4341675734
UniRef90_A6KZ69|g__Bacteroides.s__Bacteroides_vulgatus	66.9029208461
UniRef90_A6KZ69|g__Bacteroides.s__Bacteroides_massiliensis	9.7932535365
UniRef90_A6KZ69|g__Bacteroides.s__Bacteroides_dorei	2.7379931909
UniRef90_R7ENW2	79.4141403318
UniRef90_R7ENW2|g__Bacteroides.s__Bacteroides_uniformis	79.4141403318
UniRef90_D4L3H9	79.3991416309
UniRef90_D4L3H9|g__Roseburia.s__Roseburia_intestinalis	72.9613733906
UniRef90_D4L3H9|g__Roseburia.s__Roseburia_inulinivorans	6.4377682403
UniRef90_R7KGI1	79.3977864621
UniRef90_R7KGI1|unclassified	79.3977864621
UniRef90_R7ECY8	79.3950850662
UniRef90_R7ECY8|g__Bacteroides.s__Bacteroides_uniformis	79.3950850662
UniRef90_A6L704	79.3871558159
UniRef90_A6L704|g__Bacteroides.s__Bacteroides_vulgatus	52.1288971820
UniRef90_A6L704|g__Bacteroides.s__Bacteroides_massiliensis	18.1977958216
UniRef90_A6L704|g__Parabacteroides.s__Parabacteroides_distasonis	4.5478274332
UniRef90_A6L704|g__Parabacteroides.s__Parabacteroides_merdae	4.5126353791
UniRef90_R7EJE9	79.3436625258
UniRef90_R7EJE9|g__Bacteroides.s__Bacteroides_uniformis	79.3436625258
UniRef90_E6SNI8	79.2911659987
UniRef90_E6SNI8|g__Bacteroides.s__Bacteroides_fragilis	36.6897341976
UniRef90_E6SNI8|g__Bacteroides.s__Bacteroides_dorei	16.2652790610
UniRef90_E6SNI8|g__Bacteroides.s__Bacteroides_ovatus	14.2055320911
UniRef90_E6SNI8|g__Bacteroides.s__Bacteroides_xylanisolvens	12.1306206491
UniRef90_R5MPV6	79.2838874680
UniRef90_R5MPV6|g__Bacteroides.s__Bacteroides_intestinalis	79.2838874680
UniRef90_R5MJJ8	79.2751981880
UniRef90_R5MJJ8|g__Bacteroides.s__Bacteroides_intestinalis	79.2751981880
UniRef90_R7ELC1	79.2577900575
UniRef90_R7ELC1|g__Bacteroides.s__Bacteroides_uniformis	79.2577900575
UniRef90_A7V089	79.2412073616
UniRef90_A7V089|g__Bacteroides.s__Bacteroides_uniformis	79.2412073616
UniRef90_Q650H2	79.2116973935
UniRef90_Q650H2|g__Bacteroides.s__Bacteroides_fragilis	46.1538461538
UniRef90_Q650H2|g__Bacteroides.s__Bacteroides_dorei	24.7933884298
UniRef90_Q650H2|g__Bacteroides.s__Bacteroides_intestinalis	8.2644628099
UniRef90_D7GUM9	79.1611840594
UniRef90_D7GUM9|unclassified	79.1611840594
UniRef90_R9I3U3	79.1366906475
UniRef90_R9I3U3|g__Bacteroides.s__Bacteroides_uniformis	79.1366906475
UniRef90_E6SMZ2	79.1319481426
UniRef90_E6SMZ2|g__Bacteroides.s__Bacteroides_uniformis	79.1319481426
UniRef90_M4R3D3	79.0934059368
UniRef90_M4R3D3|unclassified	79.0934059368
UniRef90_R7DZ68	79.0738414674
UniRef90_R7DZ68|g__Bacteroides.s__Bacteroides_intestinalis	79.0738414674
UniRef90_R5H114	79.0490893324
UniRef90_R5H114|unclassified	79.0490893324
UniRef90_D4M209	78.9995385641
UniRef90_D4M209|g__Clostridium.s__Clostridium_leptum	22.6420339934
UniRef90_D4M209|g__Blautia.s__Ruminococcus_torques	17.6565032545
UniRef90_D4M209|g__Ruminococcus.s__Ruminococcus_lactaris	12.6627708600
UniRef90_D4M209|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	8.3657183159
UniRef90_D4M209|g__Eubacterium.s__Eubacterium_siraeum	7.7820489023
UniRef90_D4M209|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.0624232298
UniRef90_D4M209|g__Bifidobacterium.s__Bifidobacterium_longum	4.8280400082
UniRef90_R7ES21	78.9537093394
UniRef90_R7ES21|g__Bacteroides.s__Bacteroides_uniformis	78.9537093394
UniRef90_R5M2I6	78.9473684211
UniRef90_R5M2I6|g__Bacteroides.s__Bacteroides_intestinalis	78.9473684211
UniRef90_A7VRN0	78.9473684211
UniRef90_A7VRN0|g__Clostridium.s__Clostridium_leptum	78.9473684211
UniRef90_U2KWL9	78.9473684211
UniRef90_U2KWL9|g__Ruminococcus.s__Ruminococcus_callidus	78.9473684211
UniRef90_C0BDY9	78.9473684211
UniRef90_C0BDY9|g__Dorea.s__Dorea_formicigenerans	39.4736842105
UniRef90_C0BDY9|g__Blautia.s__Ruminococcus_obeum	26.3157894737
UniRef90_C0BDY9|g__Coprococcus.s__Coprococcus_comes	13.1578947368
UniRef90_F9Z9X5	78.9352086997
UniRef90_F9Z9X5|g__Odoribacter.s__Odoribacter_splanchnicus	78.9352086997
UniRef90_D4INX9	78.9189189189
UniRef90_D4INX9|g__Alistipes.s__Alistipes_shahii	68.0659052482
UniRef90_D4INX9|g__Alistipes.s__Alistipes_senegalensis	10.8530136707
UniRef90_I3YQX0	78.9086210403
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_shahii	23.9747634069
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_finegoldii	17.3569766236
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_onderdonkii	13.2743362832
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_sp_HGB5	10.4032757423
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_putredinis	10.1137800253
UniRef90_I3YQX0|g__Alistipes.s__Alistipes_senegalensis	3.7854889590
UniRef90_R7JNP6	78.9031229335
UniRef90_R7JNP6|g__Alistipes.s__Alistipes_putredinis	78.9031229335
UniRef90_C3RBC6	78.8732394366
UniRef90_C3RBC6|g__Bacteroides.s__Bacteroides_dorei	40.9575037209
UniRef90_C3RBC6|g__Bacteroides.s__Bacteroides_vulgatus	37.9157357158
UniRef90_A8SAG5	78.8732394366
UniRef90_A8SAG5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	78.8732394366
UniRef90_I3YHM7	78.8624822329
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_sp_HGB5	32.6140724681
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_onderdonkii	24.2501089041
UniRef90_I3YHM7|g__Alistipes.s__Alistipes_finegoldii	21.9983008607
UniRef90_R6A9U5	78.8360350692
UniRef90_R6A9U5|g__Parasutterella.s__Parasutterella_excrementihominis	41.5521710807
UniRef90_R6A9U5|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	37.2838639885
UniRef90_E6STF1	78.7963960280
UniRef90_E6STF1|g__Bacteroides.s__Bacteroides_uniformis	78.7963960280
UniRef90_R7EKD3	78.7815126050
UniRef90_R7EKD3|g__Bacteroides.s__Bacteroides_uniformis	78.7815126050
UniRef90_R7EPP3	78.7518573551
UniRef90_R7EPP3|g__Bacteroides.s__Bacteroides_uniformis	78.7518573551
UniRef90_U2KRQ8	78.6802030457
UniRef90_U2KRQ8|g__Ruminococcus.s__Ruminococcus_callidus	78.6802030457
UniRef90_R7JGA9	78.6266231429
UniRef90_R7JGA9|g__Alistipes.s__Alistipes_putredinis	78.6266231429
UniRef90_C3RFZ1	78.6026200873
UniRef90_C3RFZ1|g__Parabacteroides.s__Parabacteroides_distasonis	78.6026200873
UniRef90_R6HX86	78.5826637546
UniRef90_R6HX86|g__Bacteroides.s__Bacteroides_vulgatus	67.7166986663
UniRef90_R6HX86|g__Bacteroides.s__Bacteroides_dorei	10.8659650883
UniRef90_A6L0U7	78.5166743665
UniRef90_A6L0U7|g__Bacteroides.s__Bacteroides_vulgatus	70.2522115566
UniRef90_A6L0U7|g__Bacteroides.s__Bacteroides_massiliensis	8.2644628099
UniRef90_R5C667	78.4863441770
UniRef90_R5C667|g__Bacteroides.s__Bacteroides_uniformis	57.3236285543
UniRef90_R5C667|g__Bacteroides.s__Bacteroides_intestinalis	17.1009771987
UniRef90_R5C667|g__Bacteroides.s__Bacteroides_xylanisolvens	4.0617384240
UniRef90_R6Z6G8	78.4745417525
UniRef90_R6Z6G8|g__Alistipes.s__Alistipes_onderdonkii	78.4745417525
UniRef90_R7EKD0	78.4658933973
UniRef90_R7EKD0|g__Bacteroides.s__Bacteroides_uniformis	78.4658933973
UniRef90_R5I077	78.4587324493
UniRef90_R5I077|g__Roseburia.s__Roseburia_hominis	35.0997935306
UniRef90_R5I077|g__Roseburia.s__Roseburia_inulinivorans	28.8461538462
UniRef90_R5I077|g__Roseburia.s__Roseburia_intestinalis	14.5127850726
UniRef90_R6XRW1	78.4550392275
UniRef90_R6XRW1|g__Alistipes.s__Alistipes_onderdonkii	78.4550392275
UniRef90_K0XAG3	78.4310363430
UniRef90_K0XAG3|g__Bacteroides.s__Bacteroides_xylanisolvens	78.4310363430
UniRef90_A6LEI6	78.3748383864
UniRef90_A6LEI6|g__Parabacteroides.s__Parabacteroides_distasonis	73.6186993520
UniRef90_A6LEI6|g__Parabacteroides.s__Parabacteroides_merdae	4.7561390343
UniRef90_R7JKM8	78.3720036670
UniRef90_R7JKM8|g__Alistipes.s__Alistipes_putredinis	78.3720036670
UniRef90_G2T3E7	78.3582089552
UniRef90_G2T3E7|g__Roseburia.s__Roseburia_intestinalis	59.7014925373
UniRef90_G2T3E7|g__Roseburia.s__Roseburia_hominis	18.6567164179
UniRef90_R5MS98	78.3505154639
UniRef90_R5MS98|g__Bacteroides.s__Bacteroides_intestinalis	78.3505154639
UniRef90_I3YIF1	78.3410138249
UniRef90_I3YIF1|g__Alistipes.s__Alistipes_sp_HGB5	32.3409448572
UniRef90_I3YIF1|g__Alistipes.s__Alistipes_onderdonkii	29.9539170507
UniRef90_I3YIF1|g__Alistipes.s__Alistipes_finegoldii	16.0461519170
UniRef90_C4ZH71	78.3132530120
UniRef90_C4ZH71|g__Eubacterium.s__Eubacterium_rectale	78.3132530120
UniRef90_R7E3P5	78.3132530120
UniRef90_R7E3P5|g__Bacteroides.s__Bacteroides_intestinalis	78.3132530120
UniRef90_F7LMS8	78.2690788213
UniRef90_F7LMS8|g__Bacteroides.s__Bacteroides_dorei	28.9591099516
UniRef90_F7LMS8|g__Bacteroides.s__Bacteroides_xylanisolvens	26.8129579933
UniRef90_F7LMS8|g__Bacteroides.s__Bacteroides_fragilis	22.4970108764
UniRef90_A6L1R8	78.2460659112
UniRef90_A6L1R8|g__Bacteroides.s__Bacteroides_massiliensis	34.1927338782
UniRef90_A6L1R8|g__Bacteroides.s__Bacteroides_vulgatus	23.9356696058
UniRef90_A6L1R8|g__Bacteroides.s__Bacteroides_dorei	20.1176624273
UniRef90_I3YP99	78.2361308677
UniRef90_I3YP99|g__Alistipes.s__Alistipes_onderdonkii	44.0967283073
UniRef90_I3YP99|g__Alistipes.s__Alistipes_sp_HGB5	27.7613310703
UniRef90_I3YP99|g__Alistipes.s__Alistipes_finegoldii	6.3780714902
UniRef90_U2LKT0	78.2122905028
UniRef90_U2LKT0|g__Ruminococcus.s__Ruminococcus_callidus	78.2122905028
UniRef90_I3YQL1	78.1930276632
UniRef90_I3YQL1|g__Alistipes.s__Alistipes_sp_HGB5	43.9534640766
UniRef90_I3YQL1|g__Alistipes.s__Alistipes_finegoldii	32.3598643385
UniRef90_I3YQL1|g__Alistipes.s__Alistipes_onderdonkii	1.8796992481
UniRef90_U6RA66	78.1250000000
UniRef90_U6RA66|g__Bacteroides.s__Bacteroides_massiliensis	78.1250000000
UniRef90_R7EBI5	78.1250000000
UniRef90_R7EBI5|g__Bacteroides.s__Bacteroides_uniformis	78.1250000000
UniRef90_R7EDS2	78.0926022090
UniRef90_R7EDS2|g__Bacteroides.s__Bacteroides_uniformis	78.0926022090
UniRef90_R7EC37	78.0346820809
UniRef90_R7EC37|g__Bacteroides.s__Bacteroides_uniformis	78.0346820809
UniRef90_R7EN68	78.0242183601
UniRef90_R7EN68|g__Bacteroides.s__Bacteroides_uniformis	78.0242183601
UniRef90_R6KIT9	77.9896013865
UniRef90_R6KIT9|g__Bacteroides.s__Bacteroides_intestinalis	77.9896013865
UniRef90_F3PYP7	77.9223569763
UniRef90_F3PYP7|g__Bacteroides.s__Bacteroides_uniformis	77.9223569763
UniRef90_K5ZT44	77.9220779221
UniRef90_K5ZT44|g__Parabacteroides.s__Parabacteroides_merdae	77.9220779221
UniRef90_R5M2F1	77.9220779221
UniRef90_R5M2F1|g__Bacteroides.s__Bacteroides_intestinalis	77.9220779221
UniRef90_E5V6Q8	77.9126715681
UniRef90_E5V6Q8|g__Bacteroides.s__Bacteroides_uniformis	77.9126715681
UniRef90_R9I333	77.9005524862
UniRef90_R9I333|g__Bacteroides.s__Bacteroides_uniformis	77.9005524862
UniRef90_U2M497	77.8489296693
UniRef90_U2M497|g__Ruminococcus.s__Ruminococcus_callidus	77.8489296693
UniRef90_A6L0S7	77.8248041201
UniRef90_A6L0S7|g__Bacteroides.s__Bacteroides_vulgatus	71.9882282446
UniRef90_A6L0S7|g__Bacteroides.s__Bacteroides_dorei	5.8365758755
UniRef90_R7ENY1	77.7980889425
UniRef90_R7ENY1|g__Bacteroides.s__Bacteroides_uniformis	77.7980889425
UniRef90_R6JB68	77.7210382095
UniRef90_R6JB68|g__Bacteroides.s__Bacteroides_caccae	40.1562713701
UniRef90_R6JB68|g__Bacteroides.s__Bacteroides_ovatus	25.9067357513
UniRef90_R6JB68|g__Bacteroides.s__Bacteroides_xylanisolvens	11.6580310881
UniRef90_R7EKI8	77.7163959587
UniRef90_R7EKI8|g__Bacteroides.s__Bacteroides_uniformis	77.7163959587
UniRef90_R7JL40	77.6861390725
UniRef90_R7JL40|g__Alistipes.s__Alistipes_putredinis	77.6861390725
UniRef90_I8ZQZ3	77.6826145727
UniRef90_I8ZQZ3|g__Bacteroides.s__Bacteroides_uniformis	77.6826145727
UniRef90_R7JJS0	77.5623268698
UniRef90_R7JJS0|g__Alistipes.s__Alistipes_putredinis	77.5623268698
UniRef90_R9HW21	77.5521324587
UniRef90_R9HW21|g__Bacteroides.s__Bacteroides_uniformis	77.5521324587
UniRef90_U6RDV1	77.5000000000
UniRef90_U6RDV1|g__Bacteroides.s__Bacteroides_vulgatus	47.5001444655
UniRef90_U6RDV1|g__Bacteroides.s__Bacteroides_dorei	29.9998555345
UniRef90_R6JH25	77.4929225622
UniRef90_R6JH25|g__Bacteroides.s__Bacteroides_ovatus	77.4929225622
UniRef90_Q8A9J0	77.4896508377
UniRef90_Q8A9J0|g__Bacteroides.s__Bacteroides_intestinalis	31.1572700297
UniRef90_Q8A9J0|g__Bacteroides.s__Bacteroides_nordii	23.3353481670
UniRef90_Q8A9J0|g__Bacteroides.s__Bacteroides_xylanisolvens	16.3204747774
UniRef90_Q8A9J0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.6765578635
UniRef90_R7EKF0	77.4534958307
UniRef90_R7EKF0|g__Bacteroides.s__Bacteroides_uniformis	77.4534958307
UniRef90_R7NZP0	77.4358947314
UniRef90_R7NZP0|g__Bacteroides.s__Bacteroides_vulgatus	67.7404613031
UniRef90_R7NZP0|g__Bacteroides.s__Bacteroides_dorei	9.6954334283
UniRef90_R5MPP0	77.4306922115
UniRef90_R5MPP0|g__Bacteroides.s__Bacteroides_intestinalis	77.4306922115
UniRef90_R6JHK8	77.4254454680
UniRef90_R6JHK8|g__Bacteroides.s__Bacteroides_xylanisolvens	63.3621467136
UniRef90_R6JHK8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0506760336
UniRef90_R6JHK8|g__Bacteroides.s__Bacteroides_ovatus	7.0126227209
UniRef90_A6KYL5	77.3782374663
UniRef90_A6KYL5|g__Bacteroides.s__Bacteroides_vulgatus	69.8782374663
UniRef90_A6KYL5|g__Bacteroides.s__Bacteroides_dorei	7.5000000000
UniRef90_Q5F5Q8	77.3630765738
UniRef90_Q5F5Q8|unclassified	77.3630765738
UniRef90_R7EFY1	77.3500470311
UniRef90_R7EFY1|g__Bacteroides.s__Bacteroides_uniformis	77.3500470311
UniRef90_C4ZBT4	77.3128104502
UniRef90_C4ZBT4|g__Eubacterium.s__Eubacterium_rectale	77.3128104502
UniRef90_R7NWH5	77.3068102355
UniRef90_R7NWH5|g__Bacteroides.s__Bacteroides_vulgatus	32.0531339305
UniRef90_R7NWH5|g__Bacteroides.s__Bacteroides_dorei	22.2512549976
UniRef90_R7NWH5|g__Bacteroides.s__Bacteroides_massiliensis	18.1598062954
UniRef90_R7NWH5|g__Bacteroides.s__Bacteroides_nordii	4.8426150121
UniRef90_Q1CS59	77.2771798363
UniRef90_Q1CS59|unclassified	77.2771798363
UniRef90_R7EQ78	77.2727272727
UniRef90_R7EQ78|g__Bacteroides.s__Bacteroides_uniformis	77.2727272727
UniRef90_R7EF47	77.2462473551
UniRef90_R7EF47|g__Bacteroides.s__Bacteroides_uniformis	77.2462473551
UniRef90_A6L7N8	77.2367396370
UniRef90_A6L7N8|g__Bacteroides.s__Bacteroides_vulgatus	58.3343613450
UniRef90_A6L7N8|g__Bacteroides.s__Bacteroides_dorei	13.6713678322
UniRef90_A6L7N8|g__Bacteroides.s__Bacteroides_massiliensis	5.2310104597
UniRef90_K5ZLZ1	77.2200772201
UniRef90_K5ZLZ1|g__Parabacteroides.s__Parabacteroides_distasonis	77.2200772201
UniRef90_I3YNF2	77.2116335149
UniRef90_I3YNF2|g__Alistipes.s__Alistipes_shahii	62.2205343167
UniRef90_I3YNF2|unclassified	14.9910991982
UniRef90_D4K245	77.1585996177
UniRef90_D4K245|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	77.1585996177
UniRef90_D4WZ56	77.1180616954
UniRef90_D4WZ56|g__Bacteroides.s__Bacteroides_xylanisolvens	77.1180616954
UniRef90_Q2YM08	77.1062483022
UniRef90_Q2YM08|unclassified	77.1062483022
UniRef90_E2NBA9	77.0978401505
UniRef90_E2NBA9|g__Bacteroides.s__Bacteroides_intestinalis	48.3870967742
UniRef90_E2NBA9|g__Bacteroides.s__Bacteroides_uniformis	28.7107433763
UniRef90_A6L2R1	77.0808148767
UniRef90_A6L2R1|g__Bacteroides.s__Bacteroides_vulgatus	77.0808148767
UniRef90_E6SW15	77.0438815077
UniRef90_E6SW15|g__Bacteroides.s__Bacteroides_uniformis	77.0438815077
UniRef90_R5ERA1	76.9731797419
UniRef90_R5ERA1|unclassified	76.9731797419
UniRef90_R6KRA8	76.9664500319
UniRef90_R6KRA8|g__Bacteroides.s__Bacteroides_intestinalis	76.9664500319
UniRef90_G2T3E4	76.9230769231
UniRef90_G2T3E4|g__Roseburia.s__Roseburia_hominis	76.9230769231
UniRef90_U2LL60	76.9230769231
UniRef90_U2LL60|g__Ruminococcus.s__Ruminococcus_callidus	76.9230769231
UniRef90_V8C6K6	76.9230769231
UniRef90_V8C6K6|g__Ruminococcus.s__Ruminococcus_lactaris	76.9230769231
UniRef90_R7EL41	76.9230769231
UniRef90_R7EL41|g__Bacteroides.s__Bacteroides_uniformis	76.9230769231
UniRef90_R7NWR1	76.9230769231
UniRef90_R7NWR1|g__Bacteroides.s__Bacteroides_massiliensis	76.9230769231
UniRef90_A6L5W7	76.9230769231
UniRef90_A6L5W7|g__Bacteroides.s__Bacteroides_vulgatus	64.4642793207
UniRef90_A6L5W7|g__Bacteroides.s__Bacteroides_massiliensis	12.4587976024
UniRef90_R7EN34	76.8946430234
UniRef90_R7EN34|g__Bacteroides.s__Bacteroides_uniformis	76.8946430234
UniRef90_E6SW68	76.8828347000
UniRef90_E6SW68|g__Bacteroides.s__Bacteroides_uniformis	76.8828347000
UniRef90_Q8A9A2	76.8078386031
UniRef90_Q8A9A2|g__Bacteroides.s__Bacteroides_xylanisolvens	51.0027862097
UniRef90_Q8A9A2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.5507455845
UniRef90_Q8A9A2|g__Bacteroides.s__Bacteroides_ovatus	7.7932731747
UniRef90_Q8A9A2|g__Bacteroides.s__Bacteroides_caccae	2.4610336341
UniRef90_R7EQW0	76.7785752009
UniRef90_R7EQW0|g__Bacteroides.s__Bacteroides_uniformis	76.7785752009
UniRef90_E4VZD0	76.7451977013
UniRef90_E4VZD0|g__Bacteroides.s__Bacteroides_fragilis	76.7451977013
UniRef90_R5I7R5	76.7230169051
UniRef90_R5I7R5|g__Parabacteroides.s__Parabacteroides_distasonis	63.7191157347
